tweet,klasifikasi
"BPOM resmi mengeluarkan izin penggunaan darurat atau emergency use authorization (EUA) vaksin virus corona (Covid-19) asal perusahaan China, Sinovac, hari ini, usai hasil evaluasi BPOM menunjukkan bahwa Sinovac memiliki efikasi sebesar 65,3 persen. #MostUpdate1058",neutral
"CORONA, gue tanya pendapat byk orang, kapan nih pandemi ilang. Macam2 jawaban, ada yg blg abis vaksin, taun 2024, ampe kiamat. Setdah becus kerja ga rezim JokoWi. Kok jadi lemot otak luh pade, kayak kuota 50 mb. Atau ada AGENDA tersembunyi dibalik sandiwara covid-19? Usut&tindak",negative
"MUI menyatakan vaksin virus corona buatan perusahaan asal Tiongkok, Sinovac halal digunakan. 
Keputusan ini diambil usai Komisi Fatwa MUI menggelar sidang pleno untuk membahas aspek kehalalan vaksin Covid-19 pada Jumat siang.",neutral
"Udah setahun pandemi Covid-19 terjadi, sampai hari ini apakah Anda masih terus mengikuti perkembangan berita terkait CORONA ini hingga distribusi vaksin? Atau udah ditahap gak tertarik lagi?Atau yaa sesekali masih ngikuti kok? Sharing dong di #MorningAction w/ Odi'90 dan Maya'118",neutral
"#InfoGenWaniPooll Presiden Joko Widodo bilang, dirinya bakal kembali disuntik vaksin virus corona (Covid-19) 14 hari mendatang. Jadwal itu tercantum dalam kartu yang diperolehnya setelah disuntik vaksin pada Rabu (13/1).",neutral
"Bangsa Indonesia lagi di Landa Wabah Covid 19 yang makin Kresis Saat ini Pemerintah lagi Gencar MeLawan Covid 19 tapi ada saja Manusia Yang Sentimentil terhadap Pemerintahan JOKOWIDODO.Semoga saja Dengan Izin Allah SWT Vaksin bisa mengusir Virus Corona, Pandemi Covid 19.ingat 3 M",positive
"Pada hari ini sudah dimulai penyuntikan vaksin corona covid-19. Mudah-mudahan Alloh SWT memberikan keselamatan dan kesehatan kepada seluruh Warga Negara Indonesia . Amiiiin 
@Kiyai_MarufAmin
 
@cholilnafis
 
@KHMLuqman",neutral
"Juru Bicara Vaksinasi Covid-19 Kementerian Kesehatan dr Nadia Tarmizi mengatakan, masyarakat jangan takut terhadap efek samping yang mungkin timbul setelah mendapatkan vaksin virus corona. #SukseskanVaksinasi",negative
"Mari bersama berkontribusi dalam menerapkan protokol kesehatan secara ketat untuk menekan angka penularan Covid-19 dan menunggu arahan pemerintah dalam pemberian vaksin.

#EkaHospital #Vaksin #VaksinKorona #Corona #Korona",neutral
#InfoGenWaniPooll Atlet Olimpiade 2020 di Tokyo pada 2021 mendatang akan jadi pihak pertama dari bidang olahraga penerima vaksin virus corona atau Covid-19.,positive
"No vaccine, no cry!

WHO menganggap mewajibkan vaksinasi corona kepada setiap warga hanya akan menjadikan bumerang yang memicu warga semakin bersikap antipati terkait vaksin Covid-19.",neutral
"Alhamdulillah, setelah fatwa MUI bhw vaksin covid-19 suci dan halal maka sekarang BPOM mengeluarkan EUA (Emergency Use Authorization) untuk vaksin tersebut.

Ayo bersiap ikut vaksinasi, keikut-sertaan kita akan dapat memutus penularan virus corona, walau mungkin cuma sementara.",positive
"#InfoGenWaniPooll Badan Pengawas Obat dan Makanan (BPOM) resmi keluarkan izin penggunaan darurat atau emergency use authorization (EUA) vaksin virus corona (Covid-19) asal perusahaan China, Sinovac, hari ini.",neutral
"BPOM resmi mengeluarkan izin penggunaan darurat atau emergency use authorization (EUA) vaksin virus corona (Covid-19) asal perusahaan China, Sinovac, hari ini, usai hasil evaluasi BPOM menunjukkan bahwa Sinovac memiliki efikasi sebesar 65,3 persen. #MostUpdate1058",neutral
"CORONA, gue tanya pendapat byk orang, kapan nih pandemi ilang. Macam2 jawaban, ada yg blg abis vaksin, taun 2024, ampe kiamat. Setdah becus kerja ga rezim JokoWi. Kok jadi lemot otak luh pade, kayak kuota 50 mb. Atau ada AGENDA tersembunyi dibalik sandiwara covid-19? Usut&tindak",negative
"MUI menyatakan vaksin virus corona buatan perusahaan asal Tiongkok, Sinovac halal digunakan. 
Keputusan ini diambil usai Komisi Fatwa MUI menggelar sidang pleno untuk membahas aspek kehalalan vaksin Covid-19 pada Jumat siang.",neutral
"Udah setahun pandemi Covid-19 terjadi, sampai hari ini apakah Anda masih terus mengikuti perkembangan berita terkait CORONA ini hingga distribusi vaksin? Atau udah ditahap gak tertarik lagi?Atau yaa sesekali masih ngikuti kok? Sharing dong di #MorningAction w/ Odi'90 dan Maya'118",neutral
"Presiden ku Jokowi tolong jgn di suntik vaksin covid 19 jika presiden mendengar suara hati rakyat, yg seharusnya di suntik vaksin bagi yang sakit Corona bkn Yg sehat. Jgn lupakan perjuangan kita di saat pemilu berani menang bkn berani mengambil resiko!!!",positive
"covid-19 bermutasi, london siap-siap lockdown, indonesia siap-siap vaksin dan buka sekolah 

awas aja indonesia delay lagi kaya awal corona hare-hare taunya kewalahan ",positive
"Sore ini Bicara Melawan Corona akan berbincang bersama Kepala BBPOM di Padang, Firdaus Umar mengenai vaksin Covid 19 yang baru sampai di Padang, jam 15.00 WIB.

Jam 16.00 akan berbincang bersama Relawan Labor Covid 19 Universitas Andalas. 

Keep in tune :)",positive
Apakah vaksin gratis dari pemerintah bisa menangkal corona jenis baru? Atau cuma kuat melawan covid 19?,positive
"Presiden Jokowi akan disuntik vaksin Covid-19 pada Rabu 13 Januari.
Jokowi mjd orang pertama yg disuntik vaksin virus corona. 
Di tingkat pusat, presiden akan diikuti bbrp menteri lain, pejabat tingkat pusat yang memimpin kementerian/lembaga serta, yang usianya di bawah 60 tahun.",positive
"Pemerintah sebelumnya telah menetapkan 6 jenis vaksin Covid-19 yang akan digunakan di Indonesia, seperti yang tertuang dalam Surat Menteri Kesehatan Nomor H.K.01.07/Menkes/9860/2020 tentang Penetapan Jenis Vaksin Untuk Pelaksanan Vaksinasi Corona Virus Disease 2019 (Covid-19).",negative
"2021 vaksin covid 19 memerangi virus corona ...untuk menuju Indonesia Sehat,",positive
Diberitakan bahwa Covid 19 itu berasal dr virus corona yg direkayasa dg unsur sel virus HIV dan proteinnya 15 % lbh banyak sbg virus ini menjadi ganas. Anda mau virus ini masuk ke tubuh  anda abg vaksin????Kl saya mikir2 dulu ah..,positive
"Th 2019 akhir denger selentingan2
ttg virus corona (covid-19). Akhir 2020 denger selentingan2 ttg vaksin covid-19.",negative
"Pokoknya inget deh walau vaksin COVID-19 sudah diberikan, tidak serta merta masyarakat terbebas dari ancaman Virus Corona. #DukungVaksinDengan3M 


@KemenBUMN
 
@kemkominfo
 
@KemenkesRI",neutral
#Covid-19: Inggris setujui penggunaan vaksin virus corona buatan Oxford-AstraZeneca - BBC News Indonesia #Corona #Korona,neutral
"Keputusan Menteri Kesehatan Nomor HK.01.07/Menkes/9860/2020 tentang Penetapan Jenis Vaksin Untuk Pelaksanaan Vaksinasi Corona Virus Disesase 2019 (Covid-19).

Vaksin tersebut diproduksi oleh Bio Farma, Astra Zeneca, Sinopharm, Moderna, Pfizer Inc and BioNtech & Sinovac Biotech.",neutral
"#Covid-19: Vatikan sebut vaksin virus corona 'secara moral dapat diterima', meski dibuat dari jaringan sel janin hasil aborsi - Tribunnews #Corona #Korona",neutral
"Kalau karena #Corona merasa tidak takut?

Mengapa harus takut #Vaksin 

Padahal #vaksincorona adalah ikhtiar mengahadapi #Covid_19 

#VaksinUntukNegeri 
#vaksinuntukkita",negative
"#VaksinUntukNegeri Di tengah Pandemi Corona, Biofarma ditunjuk sebagai perusahaan farmasi untuk mempersiapkan vaksin Covid 19 di Indonesia juga dunia


@KemenBUMN
 
@kemkominfo",neutral
"Sore ini Bicara Melawan Corona akan berbincang bersama Kepala BBPOM di Padang, Firdaus Umar mengenai vaksin Covid 19 yang baru sampai di Padang, jam 15.00 WIB.

Jam 16.00 akan berbincang bersama Relawan Labor Covid 19 Universitas Andalas. 

Keep in tune :)",positive
Apakah vaksin gratis dari pemerintah bisa menangkal corona jenis baru? Atau cuma kuat melawan covid 19?,positive
"Presiden Jokowi akan disuntik vaksin Covid-19 pada Rabu 13 Januari.
Jokowi mjd orang pertama yg disuntik vaksin virus corona. 
Di tingkat pusat, presiden akan diikuti bbrp menteri lain, pejabat tingkat pusat yang memimpin kementerian/lembaga serta, yang usianya di bawah 60 tahun.",positive
"Pemerintah sebelumnya telah menetapkan 6 jenis vaksin Covid-19 yang akan digunakan di Indonesia, seperti yang tertuang dalam Surat Menteri Kesehatan Nomor H.K.01.07/Menkes/9860/2020 tentang Penetapan Jenis Vaksin Untuk Pelaksanan Vaksinasi Corona Virus Disease 2019 (Covid-19).",negative
"2021 vaksin covid 19 memerangi virus corona ...untuk menuju Indonesia Sehat,",positive
Diberitakan bahwa Covid 19 itu berasal dr virus corona yg direkayasa dg unsur sel virus HIV dan proteinnya 15 % lbh banyak sbg virus ini menjadi ganas. Anda mau virus ini masuk ke tubuh  anda abg vaksin????Kl saya mikir2 dulu ah..,positive
"Th 2019 akhir denger selentingan2
ttg virus corona (covid-19). Akhir 2020 denger selentingan2 ttg vaksin covid-19.",negative
"Pokoknya inget deh walau vaksin COVID-19 sudah diberikan, tidak serta merta masyarakat terbebas dari ancaman Virus Corona. #DukungVaksinDengan3M 


@KemenBUMN
 
@kemkominfo
 
@KemenkesRI",neutral
#Covid-19: Inggris setujui penggunaan vaksin virus corona buatan Oxford-AstraZeneca - BBC News Indonesia #Corona #Korona,neutral
"Keputusan Menteri Kesehatan Nomor HK.01.07/Menkes/9860/2020 tentang Penetapan Jenis Vaksin Untuk Pelaksanaan Vaksinasi Corona Virus Disesase 2019 (Covid-19).

Vaksin tersebut diproduksi oleh Bio Farma, Astra Zeneca, Sinopharm, Moderna, Pfizer Inc and BioNtech & Sinovac Biotech.",neutral
"#Covid-19: Vatikan sebut vaksin virus corona 'secara moral dapat diterima', meski dibuat dari jaringan sel janin hasil aborsi - Tribunnews #Corona #Korona",neutral
"Kalau karena #Corona merasa tidak takut?

Mengapa harus takut #Vaksin 

Padahal #vaksincorona adalah ikhtiar mengahadapi #Covid_19 

#VaksinUntukNegeri 
#vaksinuntukkita",negative
"#VaksinUntukNegeri Di tengah Pandemi Corona, Biofarma ditunjuk sebagai perusahaan farmasi untuk mempersiapkan vaksin Covid 19 di Indonesia juga dunia


@KemenBUMN
 
@kemkominfo",neutral
"Turki berencana memulai vaksinasi Covid-19 menggunakan suntikan vaksin Sinovac bulan depan (Januari 2021), karena  kematian harian akibat virus Corona di negara itu mencapai titik tertinggi baru dan tempat perawatan intensif penuh. Bagaimana dengan Indonesia (BPOM)?",positive
"#InfoGenWaniPooll Juru Bicara Vaksinasi COVID-19 dari Kemenkes, Siti Nadia Tarmizi mengatakan, vaksinasi gratis untuk masyarakat tidak perlu syarat dan harus terdaftar di BPJS Kesehatan. Kalau masyarakat menunggak BPJS Kesehatan pun, dipastikan akan tetap mendapat vaksin Corona.",positive
"Program vaksinasi Covid-19  vaksin corona memerlukan persiapan matang, mulai dari meninjau langsung fasilitas produksi vaksin di Tiongkok, hingga menyiapkan sistem satu data terintegrasi.

#SiapVaksinJagaKeluarga",positive
"Kementerian Kesehatan Republik Indonesia memastikan distribusi vaksin Covid-19, vaksin corona telah siap hingga ke pelosok daerah.

#SiapVaksinJagaKeluarga",positive
"Seharusnya tidak ada istilah vaksin gratis!
Ditengah PANDEMI ini!
Itu Hak Dasar Rakyat utk mendapatkan pelayanan kesehatan!
Rakyat Membayar Pajak utk itu!
Istilah Gratis utk vaksin Corona di tengah Pandemi covid-19,tdk tepat!
Terkesan Politis!",positive
"""Presiden Joko Widodo (Jokowi) menegaskan akan menjadi penerima vaksin virus Corona (COVID-19) pertama di Indonesia. Keputusan ini diambil Jokowi guna meyakinkan masyarakat bahwa vaksin yang digunakan aman.
#BarisanProKerja",positive
"Ini Covid-19 udah ditemukan vaksin nya (walau masih harus diuji lebih lanjut terlebih dahulu) ,tapi ada temen Aing yang pemikirannya masih stuck di 'emang lu percaya virus Corona itu bukan bikinan china' 
Tai munding sekali emang.",positive
"Terimakasih untuk vaksin Covid-19 gratisnya, Pak Jokowi. Semoga vaksin ini ampuh menangkal virus corona. Aamiin",positive
Presiden Joko Widodo menegaskan akan menjadi penerima vaksin virus Corona (COVID-19) pertama di Indonesia. Keputusan menjadi orang pertama yang disuntik vaksin COVID-19 tsb diambil guna memberikan kepercayaan kepada masyarakat bahwa vaksin yang digunakan aman.#MostUpdate1058,positive
"BPS mencatat Indonesia melakukan impor vaksin hingga US$13,6 juta atau setara Rp191,7 miliar pada periode November 2020. Realisasi tersebut di luar impor vaksin corona atawa covid-19 yang baru saja masuk ke Tanah Air pada awal Desember 2020.

#SmartNews 
@CNNIndonesia",positive
"#Soal Tolak Vaksin Corona, IDI: Itu Tidak Benar, Kami Tetap Dukung Vaksinasi COVID-19 - Hallo Indo #Corona #Korona",negative
Bukti nyataa keseriusan pemerintah untuk menekan perluasan penyebaran corona yaitu dengan menghadirkan vaksin covid-19 ke Indonesia #KitaSiapVaksin,positive
"Dikala Indo masih meributkan pilkada 
@JoeBiden
 sudah bergerak lebih unggul ia akan memberikan sedikit rincian untuk membuka sekolah dengan memprioritaskan vaksin corona pada guru 'secepat mungkin' setelah tim medis dan garda terdepan perawatan Covid-19. 
@Politeia_ins
 

#politeia",positive
#Satgas Covid-19: Vaksin Sinovac bukti komitmen pemerintah mengatasi pandemi corona - Kontan #Corona #Korona,neutral
"Menteri Keuangan Sri Mulyani menyiapkan anggaran Rp60,5 triliun untuk pengadaan dan distribusi vaksin corona atau covid-19 di Indonesia.

#SmartNews 
@CNNIndonesia",neutral
"Presiden Jokowi memastikan vaksin virus corona (Covid-19) telah tiba di Indonesia. Vaksin Covid-19 yang tiba di Indonesia adalah vaksin buatan Sinovac, sebanyak 1, 2 juta vaksin.
#IndonesiaBebasCovid
#BarisanProKerja

Wend",positive
"Sebanyak 1,2 juta dosis vaksin COVID-19 Sinovac Biotech telah tiba di Indonesia. Kedatangan vaksin ini merupakan pengadaan dari tahap pertama dari 3 juta dosis vaksin Corona Sinovac.

Alhamdulillah ",positive
"Vaksin covid 19 corona tahap 1 sudah datang di Indonesia, ayo sukseskan vaksinasi dengan pikiran positif, bahagia, niatkan untuk kesehatan bangsa dan negara kita tercinta.",positive
"Cegah Penyebaran Corona Virus, Zola Dukung Pemain disuntik Vaksin Covid-19",neutral
"Ini Covid-19 udah ditemukan vaksin nya (walau masih harus diuji lebih lanjut terlebih dahulu) ,tapi ada temen Aing yang pemikirannya masih stuck di 'emang lu percaya virus Corona itu bukan bikinan china' 
Tai munding sekali emang.",positive
"Terimakasih untuk vaksin Covid-19 gratisnya, Pak Jokowi. Semoga vaksin ini ampuh menangkal virus corona. Aamiin",positive
Presiden Joko Widodo menegaskan akan menjadi penerima vaksin virus Corona (COVID-19) pertama di Indonesia. Keputusan menjadi orang pertama yang disuntik vaksin COVID-19 tsb diambil guna memberikan kepercayaan kepada masyarakat bahwa vaksin yang digunakan aman.#MostUpdate1058,positive
"BPS mencatat Indonesia melakukan impor vaksin hingga US$13,6 juta atau setara Rp191,7 miliar pada periode November 2020. Realisasi tersebut di luar impor vaksin corona atawa covid-19 yang baru saja masuk ke Tanah Air pada awal Desember 2020.

#SmartNews 
@CNNIndonesia",positive
"#Soal Tolak Vaksin Corona, IDI: Itu Tidak Benar, Kami Tetap Dukung Vaksinasi COVID-19 - Hallo Indo #Corona #Korona",negative
Bukti nyataa keseriusan pemerintah untuk menekan perluasan penyebaran corona yaitu dengan menghadirkan vaksin covid-19 ke Indonesia #KitaSiapVaksin,positive
"Dikala Indo masih meributkan pilkada 
@JoeBiden
 sudah bergerak lebih unggul ia akan memberikan sedikit rincian untuk membuka sekolah dengan memprioritaskan vaksin corona pada guru 'secepat mungkin' setelah tim medis dan garda terdepan perawatan Covid-19. 
@Politeia_ins
 

#politeia",positive
#Satgas Covid-19: Vaksin Sinovac bukti komitmen pemerintah mengatasi pandemi corona - Kontan #Corona #Korona,neutral
"Menteri Keuangan Sri Mulyani menyiapkan anggaran Rp60,5 triliun untuk pengadaan dan distribusi vaksin corona atau covid-19 di Indonesia.

#SmartNews 
@CNNIndonesia",neutral
"Presiden Jokowi memastikan vaksin virus corona (Covid-19) telah tiba di Indonesia. Vaksin Covid-19 yang tiba di Indonesia adalah vaksin buatan Sinovac, sebanyak 1, 2 juta vaksin.
#IndonesiaBebasCovid
#BarisanProKerja

Wend",positive
"Sebanyak 1,2 juta dosis vaksin COVID-19 Sinovac Biotech telah tiba di Indonesia. Kedatangan vaksin ini merupakan pengadaan dari tahap pertama dari 3 juta dosis vaksin Corona Sinovac.

Alhamdulillah ",positive
"Vaksin covid 19 corona tahap 1 sudah datang di Indonesia, ayo sukseskan vaksinasi dengan pikiran positif, bahagia, niatkan untuk kesehatan bangsa dan negara kita tercinta.",positive
"Cegah Penyebaran Corona Virus, Zola Dukung Pemain disuntik Vaksin Covid-19",neutral
Saya setuju penerapan pidana mati bagi korupsi bansos pandemi corona agar lembaga yg menyelenggarakan pengadaan vaksin covid-19 jadi lebih hati².,negative
"Karena nantinya Vaksin virus corona atau Covid-19 akan dibagi dalam dua kategori, yakni gratis dan berbayar atau #VaksinMandiri",positive
"Vaksin virus corona atau Covid-19 akan dibagi dalam dua kategori, yakni gratis dan berbayar atau mandiri.
#VaksinMandiri",positive
"Kedua,  jalur mandiri. Menyasar masyarakat yang berusia 19-59 tahun, ada sekitar 57 juta orang sasarannya vaksin corona atau Covid-19 dengan kebutuhan vaksin sekitar 115 juta dosis.
#VaksinMandiri",negative
"Berdasarkan riset terakhir sebanyak 66% responden mengaku sangat ingin disuntik vaksin virus corona. Sedangkan, sisanya mengaku tidak ingin mendapatkan vaksin Covid-19, namun menegaskan tidak akan memaksa bagi masyarakat yang tidak ingin divaksinasi #VaksinMandiri",positive
"Pemerintah mencadangkan dana untuk pengadaan vaksin covid-19 atau virus corona sebesar Rp31,8 triliun pada 2021. Dana itu masuk dalam program penanganan pandemi covid-19 dan pemulihan ekonomi nasional (PEN) 2020.

#SmartNews 
@CNNIndonesia",positive
"asal kalian tau, vaksin untuk Corona atau COVID 19 sekarang sudah di tangan Roronoa Zoro.",negative
"#Vaksin Corona Segera Masuk, Ada Potensi Pemerintah Tak Lagi Biayai Pasien COVID-19? - Wow Keren #Corona #Korona",positive
